"Step","evalv2_spball_1.8B_mupinit_muplr5e-3_wd0.1_hard_headfc1split - hidden-states-absmax/attention::o_proj","evalv2_spball_1.8B_mupinit_muplr5e-3_wd0.1_hard_headfc1split - hidden-states-absmax/attention::o_proj__MIN","evalv2_spball_1.8B_mupinit_muplr5e-3_wd0.1_hard_headfc1split - hidden-states-absmax/attention::o_proj__MAX","evalv2_muonw_1.8B_muptinit_muplr5e-3_wd0.1_headfc1split - hidden-states-absmax/attention::o_proj","evalv2_muonw_1.8B_muptinit_muplr5e-3_wd0.1_headfc1split - hidden-states-absmax/attention::o_proj__MIN","evalv2_muonw_1.8B_muptinit_muplr5e-3_wd0.1_headfc1split - hidden-states-absmax/attention::o_proj__MAX","evalv2_adamw_1.8B_muptinit_muplr5e-3_wd0.1_headfc1split - hidden-states-absmax/attention::o_proj","evalv2_adamw_1.8B_muptinit_muplr5e-3_wd0.1_headfc1split - hidden-states-absmax/attention::o_proj__MIN","evalv2_adamw_1.8B_muptinit_muplr5e-3_wd0.1_headfc1split - hidden-states-absmax/attention::o_proj__MAX"
"1890","4.09375","4.09375","4.09375","4.875","4.875","4.875","2528","2528","2528"
"1893","","","","","","","2384","2384","2384"
"1894","4.15625","4.15625","4.15625","5.03125","5.03125","5.03125","2624","2624","2624"
"1898","4.3125","4.3125","4.3125","4.71875","4.71875","4.71875","2752","2752","2752"
"1900","4.53125","4.53125","4.53125","4.59375","4.59375","4.59375","2560","2560","2560"
"1904","4.4375","4.4375","4.4375","4.6875","4.6875","4.6875","3184","3184","3184"
"1906","4.6875","4.6875","4.6875","4.8125","4.8125","4.8125","2656","2656","2656"
"1909","","","","","","","3136","3136","3136"
"1911","4.15625","4.15625","4.15625","4.78125","4.78125","4.78125","2656","2656","2656"
"1926","4.25","4.25","4.25","4.46875","4.46875","4.46875","2544","2544","2544"
"1928","4.25","4.25","4.25","4.59375","4.59375","4.59375","2960","2960","2960"
"1929","4.75","4.75","4.75","4.84375","4.84375","4.84375","2592","2592","2592"
"1930","4.1875","4.1875","4.1875","4.71875","4.71875","4.71875","2608","2608","2608"
"1934","4.21875","4.21875","4.21875","4.53125","4.53125","4.53125","2592","2592","2592"
"1940","4.4375","4.4375","4.4375","4.8125","4.8125","4.8125","2464","2464","2464"
"1942","4.3125","4.3125","4.3125","4.65625","4.65625","4.65625","2640","2640","2640"
"1945","4.25","4.25","4.25","4.84375","4.84375","4.84375","2752","2752","2752"
"1946","4.5625","4.5625","4.5625","5.03125","5.03125","5.03125","2656","2656","2656"
"1948","4.75","4.75","4.75","4.96875","4.96875","4.96875","2368","2368","2368"
"1949","4.4375","4.4375","4.4375","4.40625","4.40625","4.40625","2720","2720","2720"
"1950","4.53125","4.53125","4.53125","5.09375","5.09375","5.09375","2528","2528","2528"
"1952","4.53125","4.53125","4.53125","4.875","4.875","4.875","2832","2832","2832"
"1955","4.46875","4.46875","4.46875","4.84375","4.84375","4.84375","2608","2608","2608"
"1957","4.5","4.5","4.5","4.8125","4.8125","4.8125","2784","2784","2784"
"1960","4.1875","4.1875","4.1875","4.59375","4.59375","4.59375","2608","2608","2608"
"1961","4.78125","4.78125","4.78125","4.8125","4.8125","4.8125","2704","2704","2704"
"1967","4.46875","4.46875","4.46875","4.84375","4.84375","4.84375","2640","2640","2640"
"1973","4.1875","4.1875","4.1875","4.65625","4.65625","4.65625","2656","2656","2656"
"1976","4.59375","4.59375","4.59375","4.875","4.875","4.875","2608","2608","2608"
"1978","4.375","4.375","4.375","4.6875","4.6875","4.6875","2608","2608","2608"
"1980","4.90625","4.90625","4.90625","5.15625","5.15625","5.15625","2688","2688","2688"
"1983","4.0625","4.0625","4.0625","4.5625","4.5625","4.5625","2624","2624","2624"
"1984","4.34375","4.34375","4.34375","5.03125","5.03125","5.03125","2608","2608","2608"
"1986","4.4375","4.4375","4.4375","5.03125","5.03125","5.03125","2544","2544","2544"
"1992","4.40625","4.40625","4.40625","4.6875","4.6875","4.6875","2560","2560","2560"
"1995","4.65625","4.65625","4.65625","4.6875","4.6875","4.6875","2688","2688","2688"
"1998","4.25","4.25","4.25","4.875","4.875","4.875","2880","2880","2880"
"2000","4.4375","4.4375","4.4375","4.9375","4.9375","4.9375","2640","2640","2640"
"2001","5.1875","5.1875","5.1875","5","5","5","2976","2976","2976"
"2003","4.34375","4.34375","4.34375","4.75","4.75","4.75","2608","2608","2608"
"2006","4.1875","4.1875","4.1875","4.78125","4.78125","4.78125","2864","2864","2864"
"2007","4.46875","4.46875","4.46875","5.03125","5.03125","5.03125","2528","2528","2528"
"2009","4.34375","4.34375","4.34375","5.125","5.125","5.125","2496","2496","2496"
"2011","4.21875","4.21875","4.21875","5","5","5","2832","2832","2832"
"2012","4.4375","4.4375","4.4375","4.59375","4.59375","4.59375","2784","2784","2784"
"2013","4.21875","4.21875","4.21875","5.09375","5.09375","5.09375","2592","2592","2592"
"2015","4.0625","4.0625","4.0625","4.65625","4.65625","4.65625","2880","2880","2880"
"2017","4.03125","4.03125","4.03125","4.8125","4.8125","4.8125","2560","2560","2560"
"2022","4.34375","4.34375","4.34375","5","5","5","2832","2832","2832"
"2025","4.375","4.375","4.375","4.78125","4.78125","4.78125","2656","2656","2656"
"2026","4.65625","4.65625","4.65625","4.8125","4.8125","4.8125","2848","2848","2848"
"2027","4.34375","4.34375","4.34375","4.90625","4.90625","4.90625","2768","2768","2768"
"2029","4.65625","4.65625","4.65625","4.84375","4.84375","4.84375","2432","2432","2432"
"2031","4.125","4.125","4.125","4.59375","4.59375","4.59375","2592","2592","2592"
"2034","4.3125","4.3125","4.3125","4.84375","4.84375","4.84375","2944","2944","2944"
"2035","4.6875","4.6875","4.6875","4.9375","4.9375","4.9375","2704","2704","2704"
"2036","4.34375","4.34375","4.34375","4.78125","4.78125","4.78125","2720","2720","2720"
"2038","4","4","4","4.875","4.875","4.875","2640","2640","2640"
"2040","4.28125","4.28125","4.28125","4.90625","4.90625","4.90625","2640","2640","2640"
"2042","4.375","4.375","4.375","4.78125","4.78125","4.78125","2832","2832","2832"
"2043","4.3125","4.3125","4.3125","4.5625","4.5625","4.5625","2576","2576","2576"
"2044","","","","","","","2720","2720","2720"
"2047","4.15625","4.15625","4.15625","4.59375","4.59375","4.59375","2848","2848","2848"
"2048","4.15625","4.15625","4.15625","4.625","4.625","4.625","3040","3040","3040"
"2049","4.25","4.25","4.25","5.15625","5.15625","5.15625","2656","2656","2656"
"2050","4.15625","4.15625","4.15625","4.53125","4.53125","4.53125","2784","2784","2784"
"2056","3.953125","3.953125","3.953125","4.84375","4.84375","4.84375","2592","2592","2592"
"2061","4.15625","4.15625","4.15625","4.96875","4.96875","4.96875","2624","2624","2624"
"2064","","","","","","","2912","2912","2912"
"2068","4.46875","4.46875","4.46875","4.90625","4.90625","4.90625","3040","3040","3040"
"2069","4.71875","4.71875","4.71875","4.65625","4.65625","4.65625","2672","2672","2672"
"2071","4.9375","4.9375","4.9375","4.625","4.625","4.625","2928","2928","2928"
"2074","4.5","4.5","4.5","4.875","4.875","4.875","2912","2912","2912"
"2075","","","","","","","2720","2720","2720"
"2077","4.25","4.25","4.25","4.59375","4.59375","4.59375","2848","2848","2848"
"2078","4.78125","4.78125","4.78125","4.53125","4.53125","4.53125","2752","2752","2752"
"2081","4.6875","4.6875","4.6875","5","5","5","2608","2608","2608"
"2083","4.5625","4.5625","4.5625","4.65625","4.65625","4.65625","2544","2544","2544"
"2086","4.28125","4.28125","4.28125","4.8125","4.8125","4.8125","2752","2752","2752"
"2089","4.125","4.125","4.125","4.71875","4.71875","4.71875","2560","2560","2560"
"2090","4.0625","4.0625","4.0625","4.5625","4.5625","4.5625","3040","3040","3040"
"2091","4.375","4.375","4.375","4.84375","4.84375","4.84375","2768","2768","2768"
"2093","4.3125","4.3125","4.3125","4.90625","4.90625","4.90625","2720","2720","2720"
"2094","4.28125","4.28125","4.28125","4.78125","4.78125","4.78125","2560","2560","2560"
"2097","4.28125","4.28125","4.28125","4.71875","4.71875","4.71875","2848","2848","2848"
"2099","4.625","4.625","4.625","4.71875","4.71875","4.71875","2544","2544","2544"
"2101","4.375","4.375","4.375","4.59375","4.59375","4.59375","2720","2720","2720"
"2102","4.375","4.375","4.375","4.75","4.75","4.75","2640","2640","2640"
"2103","4.375","4.375","4.375","4.65625","4.65625","4.65625","2800","2800","2800"
"2105","4.5","4.5","4.5","4.96875","4.96875","4.96875","2976","2976","2976"
"2106","4.1875","4.1875","4.1875","4.8125","4.8125","4.8125","2384","2384","2384"
"2107","4.375","4.375","4.375","4.875","4.875","4.875","2720","2720","2720"
"2111","4.5625","4.5625","4.5625","4.53125","4.53125","4.53125","2640","2640","2640"
"2112","4.375","4.375","4.375","4.6875","4.6875","4.6875","2656","2656","2656"
"2113","4.40625","4.40625","4.40625","4.625","4.625","4.625","2752","2752","2752"
"2118","4.0625","4.0625","4.0625","4.8125","4.8125","4.8125","2752","2752","2752"
"2121","4.1875","4.1875","4.1875","4.5","4.5","4.5","2624","2624","2624"
"2122","4.125","4.125","4.125","4.875","4.875","4.875","2800","2800","2800"
"2125","4.1875","4.1875","4.1875","4.75","4.75","4.75","2608","2608","2608"
"2131","4.1875","4.1875","4.1875","4.4375","4.4375","4.4375","2800","2800","2800"
"2132","4.53125","4.53125","4.53125","5.03125","5.03125","5.03125","2736","2736","2736"
"2134","4.46875","4.46875","4.46875","4.78125","4.78125","4.78125","2480","2480","2480"
"2135","4.53125","4.53125","4.53125","4.53125","4.53125","4.53125","2640","2640","2640"
"2136","4.4375","4.4375","4.4375","4.78125","4.78125","4.78125","2864","2864","2864"
"2137","4.125","4.125","4.125","4.75","4.75","4.75","2816","2816","2816"
"2138","4.5625","4.5625","4.5625","4.75","4.75","4.75","2512","2512","2512"
"2139","4.5","4.5","4.5","4.9375","4.9375","4.9375","2784","2784","2784"
"2142","4.15625","4.15625","4.15625","4.65625","4.65625","4.65625","2736","2736","2736"
"2144","4.875","4.875","4.875","4.78125","4.78125","4.78125","2656","2656","2656"
"2145","3.90625","3.90625","3.90625","4.71875","4.71875","4.71875","2880","2880","2880"
"2147","3.8125","3.8125","3.8125","4.46875","4.46875","4.46875","2864","2864","2864"
"2151","4.21875","4.21875","4.21875","4.6875","4.6875","4.6875","2672","2672","2672"
"2153","4.5","4.5","4.5","4.84375","4.84375","4.84375","2560","2560","2560"
"2154","4.21875","4.21875","4.21875","4.53125","4.53125","4.53125","2736","2736","2736"
"2157","4.375","4.375","4.375","4.84375","4.84375","4.84375","2720","2720","2720"
"2159","4.5","4.5","4.5","4.59375","4.59375","4.59375","2736","2736","2736"
"2160","4.21875","4.21875","4.21875","4.84375","4.84375","4.84375","2912","2912","2912"
"2161","","","","","","","2816","2816","2816"
"2163","4.59375","4.59375","4.59375","4.46875","4.46875","4.46875","2656","2656","2656"
"2165","4.75","4.75","4.75","4.6875","4.6875","4.6875","2752","2752","2752"
"2166","4.09375","4.09375","4.09375","4.65625","4.65625","4.65625","2944","2944","2944"
"2167","4.25","4.25","4.25","4.625","4.625","4.625","2704","2704","2704"
"2168","","","","","","","2816","2816","2816"
"2169","4.4375","4.4375","4.4375","4.90625","4.90625","4.90625","2800","2800","2800"
"2172","4.125","4.125","4.125","4.59375","4.59375","4.59375","3120","3120","3120"
"2174","3.84375","3.84375","3.84375","4.5","4.5","4.5","2736","2736","2736"
"2179","4.46875","4.46875","4.46875","4.5","4.5","4.5","2880","2880","2880"
"2181","4.3125","4.3125","4.3125","5.0625","5.0625","5.0625","2624","2624","2624"
"2183","4.28125","4.28125","4.28125","4.90625","4.90625","4.90625","2800","2800","2800"
"2185","4.0625","4.0625","4.0625","5.03125","5.03125","5.03125","2576","2576","2576"
"2186","4.375","4.375","4.375","4.65625","4.65625","4.65625","2992","2992","2992"
"2188","4.3125","4.3125","4.3125","4.75","4.75","4.75","2592","2592","2592"
"2189","4.1875","4.1875","4.1875","4.96875","4.96875","4.96875","2784","2784","2784"
"2190","4.15625","4.15625","4.15625","4.5","4.5","4.5","2800","2800","2800"
"2193","4.03125","4.03125","4.03125","4.65625","4.65625","4.65625","2672","2672","2672"
"2194","4.09375","4.09375","4.09375","4.4375","4.4375","4.4375","2896","2896","2896"
"2195","4.375","4.375","4.375","5","5","5","2688","2688","2688"
"2198","4.59375","4.59375","4.59375","5","5","5","3072","3072","3072"
"2199","4.3125","4.3125","4.3125","4.625","4.625","4.625","2832","2832","2832"
"2200","4.3125","4.3125","4.3125","4.8125","4.8125","4.8125","2752","2752","2752"
"2201","4.5","4.5","4.5","5.03125","5.03125","5.03125","2816","2816","2816"
"2202","4.4375","4.4375","4.4375","4.90625","4.90625","4.90625","2624","2624","2624"
"2204","4.40625","4.40625","4.40625","5.09375","5.09375","5.09375","2688","2688","2688"
"2208","4.3125","4.3125","4.3125","4.78125","4.78125","4.78125","2912","2912","2912"
"2209","4.28125","4.28125","4.28125","4.96875","4.96875","4.96875","2848","2848","2848"
"2210","4.25","4.25","4.25","4.59375","4.59375","4.59375","2704","2704","2704"
"2213","4.125","4.125","4.125","4.90625","4.90625","4.90625","2608","2608","2608"
"2214","4.03125","4.03125","4.03125","4.875","4.875","4.875","2752","2752","2752"
"2218","4.25","4.25","4.25","4.625","4.625","4.625","2928","2928","2928"
"2220","3.921875","3.921875","3.921875","4.34375","4.34375","4.34375","2864","2864","2864"
"2221","4.1875","4.1875","4.1875","4.6875","4.6875","4.6875","2656","2656","2656"
"2224","","","","","","","2672","2672","2672"
"2233","4.375","4.375","4.375","4.625","4.625","4.625","2560","2560","2560"
"2234","4.3125","4.3125","4.3125","4.5625","4.5625","4.5625","2768","2768","2768"
"2244","4.375","4.375","4.375","4.78125","4.78125","4.78125","2688","2688","2688"
"2248","3.9375","3.9375","3.9375","4.40625","4.40625","4.40625","2720","2720","2720"
"2249","4.09375","4.09375","4.09375","4.75","4.75","4.75","3040","3040","3040"
"2250","3.921875","3.921875","3.921875","4.6875","4.6875","4.6875","2848","2848","2848"
"2253","4.125","4.125","4.125","4.59375","4.59375","4.59375","2720","2720","2720"
"2258","4.34375","4.34375","4.34375","4.78125","4.78125","4.78125","2704","2704","2704"
"2259","3.734375","3.734375","3.734375","4.46875","4.46875","4.46875","2976","2976","2976"
"2261","4.0625","4.0625","4.0625","4.46875","4.46875","4.46875","2640","2640","2640"
"2262","4.03125","4.03125","4.03125","4.6875","4.6875","4.6875","2752","2752","2752"
"2264","4.1875","4.1875","4.1875","5.03125","5.03125","5.03125","2992","2992","2992"
"2265","4.09375","4.09375","4.09375","4.53125","4.53125","4.53125","2736","2736","2736"
"2266","4.375","4.375","4.375","5.21875","5.21875","5.21875","2800","2800","2800"
"2267","","","","","","","2720","2720","2720"
"2270","4.15625","4.15625","4.15625","4.59375","4.59375","4.59375","2656","2656","2656"
"2272","4.5","4.5","4.5","4.75","4.75","4.75","2656","2656","2656"
"2273","4.25","4.25","4.25","4.6875","4.6875","4.6875","2848","2848","2848"
"2274","4.09375","4.09375","4.09375","4.71875","4.71875","4.71875","2672","2672","2672"
"2276","3.78125","3.78125","3.78125","4.5625","4.5625","4.5625","2576","2576","2576"
"2277","4.1875","4.1875","4.1875","4.84375","4.84375","4.84375","2960","2960","2960"
"2281","4.1875","4.1875","4.1875","4.90625","4.90625","4.90625","2576","2576","2576"
"2283","4.28125","4.28125","4.28125","4.8125","4.8125","4.8125","2768","2768","2768"
"2284","3.84375","3.84375","3.84375","4.78125","4.78125","4.78125","2512","2512","2512"
"2285","4.15625","4.15625","4.15625","4.59375","4.59375","4.59375","2832","2832","2832"
"2289","4.1875","4.1875","4.1875","5","5","5","2544","2544","2544"
"2290","4.15625","4.15625","4.15625","4.59375","4.59375","4.59375","2704","2704","2704"
"2291","3.984375","3.984375","3.984375","4.5625","4.5625","4.5625","2768","2768","2768"
"2293","3.78125","3.78125","3.78125","4.65625","4.65625","4.65625","2640","2640","2640"
"2296","4.1875","4.1875","4.1875","4.6875","4.6875","4.6875","2880","2880","2880"
"2297","4.03125","4.03125","4.03125","4.625","4.625","4.625","2768","2768","2768"
"2303","4.15625","4.15625","4.15625","4.8125","4.8125","4.8125","2656","2656","2656"
"2304","4.15625","4.15625","4.15625","4.4375","4.4375","4.4375","2528","2528","2528"
"2312","4.0625","4.0625","4.0625","4.5625","4.5625","4.5625","2928","2928","2928"
"2319","4.0625","4.0625","4.0625","4.5","4.5","4.5","2656","2656","2656"
"2321","4.0625","4.0625","4.0625","4.8125","4.8125","4.8125","2832","2832","2832"
"2322","3.9375","3.9375","3.9375","4.375","4.375","4.375","2640","2640","2640"
"2326","4.21875","4.21875","4.21875","4.5625","4.5625","4.5625","2576","2576","2576"
"2327","4.1875","4.1875","4.1875","4.6875","4.6875","4.6875","2688","2688","2688"
"2329","3.921875","3.921875","3.921875","4.5","4.5","4.5","2704","2704","2704"
"2335","4.3125","4.3125","4.3125","4.53125","4.53125","4.53125","2768","2768","2768"
"2337","4.25","4.25","4.25","4.65625","4.65625","4.65625","2832","2832","2832"
"2339","4.375","4.375","4.375","4.96875","4.96875","4.96875","2704","2704","2704"
"2341","4.28125","4.28125","4.28125","4.96875","4.96875","4.96875","2944","2944","2944"
"2344","3.6875","3.6875","3.6875","4.53125","4.53125","4.53125","2592","2592","2592"
"2347","3.96875","3.96875","3.96875","4.6875","4.6875","4.6875","2672","2672","2672"
"2349","4.09375","4.09375","4.09375","4.78125","4.78125","4.78125","2912","2912","2912"
"2350","4.125","4.125","4.125","4.5","4.5","4.5","2624","2624","2624"
"2353","4.125","4.125","4.125","4.8125","4.8125","4.8125","2576","2576","2576"
"2355","4.15625","4.15625","4.15625","4.90625","4.90625","4.90625","2688","2688","2688"
"2357","3.90625","3.90625","3.90625","4.6875","4.6875","4.6875","2656","2656","2656"
"2358","4.34375","4.34375","4.34375","4.875","4.875","4.875","2720","2720","2720"
"2360","4.125","4.125","4.125","4.6875","4.6875","4.6875","2656","2656","2656"
"2364","4.3125","4.3125","4.3125","4.59375","4.59375","4.59375","2736","2736","2736"
"2369","","","","","","","2640","2640","2640"
"2372","4.28125","4.28125","4.28125","5.1875","5.1875","5.1875","2672","2672","2672"
"2374","4.125","4.125","4.125","4.59375","4.59375","4.59375","2624","2624","2624"
"2375","3.953125","3.953125","3.953125","4.6875","4.6875","4.6875","2672","2672","2672"
"2376","4.03125","4.03125","4.03125","4.46875","4.46875","4.46875","2896","2896","2896"
"2378","4.1875","4.1875","4.1875","4.75","4.75","4.75","2752","2752","2752"
"2379","4.09375","4.09375","4.09375","4.65625","4.65625","4.65625","2608","2608","2608"
"2381","4.03125","4.03125","4.03125","4.40625","4.40625","4.40625","2736","2736","2736"
"2382","","","","","","","2640","2640","2640"
"2383","3.9375","3.9375","3.9375","4.5","4.5","4.5","2832","2832","2832"
"2384","4.125","4.125","4.125","4.4375","4.4375","4.4375","2656","2656","2656"
"2385","4.28125","4.28125","4.28125","4.78125","4.78125","4.78125","2688","2688","2688"
"2388","4","4","4","4.84375","4.84375","4.84375","2544","2544","2544"
"2389","3.796875","3.796875","3.796875","4.4375","4.4375","4.4375","2576","2576","2576"
"2391","3.90625","3.90625","3.90625","4.40625","4.40625","4.40625","2768","2768","2768"
"2394","3.859375","3.859375","3.859375","4.625","4.625","4.625","2848","2848","2848"
"2395","3.96875","3.96875","3.96875","4.71875","4.71875","4.71875","2928","2928","2928"
"2396","3.671875","3.671875","3.671875","4.8125","4.8125","4.8125","2672","2672","2672"
"2397","3.9375","3.9375","3.9375","4.5","4.5","4.5","2672","2672","2672"
"2399","4.03125","4.03125","4.03125","4.46875","4.46875","4.46875","3024","3024","3024"
"2401","4.03125","4.03125","4.03125","4.8125","4.8125","4.8125","2720","2720","2720"
"2405","4","4","4","4.71875","4.71875","4.71875","2832","2832","2832"
"2406","4.25","4.25","4.25","4.71875","4.71875","4.71875","2768","2768","2768"
"2407","4.09375","4.09375","4.09375","4.75","4.75","4.75","2704","2704","2704"
"2411","3.921875","3.921875","3.921875","4.65625","4.65625","4.65625","2592","2592","2592"
"2412","","","","","","","2896","2896","2896"
